Source,Target,Type,Id,Label,timeset,Weight
98,708,Undirected,3407,,,2
98,709,Undirected,3408,,,12
98,729,Undirected,3409,,,2
98,737,Undirected,3410,,,4
98,955,Undirected,3411,,,8
98,991,Undirected,3412,,,22
98,994,Undirected,3413,,,4
98,997,Undirected,3414,,,2
99,103,Undirected,3418,,,2
99,109,Undirected,3419,,,22
99,526,Undirected,3420,,,4
99,588,Undirected,3421,,,14
99,605,Undirected,3422,,,2
99,741,Undirected,3423,,,2
99,807,Undirected,3424,,,2
99,955,Undirected,3425,,,16
100,109,Undirected,3430,,,2
100,494,Undirected,3431,,,30
100,547,Undirected,3432,,,2
100,588,Undirected,3433,,,2
100,605,Undirected,3434,,,2
100,795,Undirected,3435,,,2
100,872,Undirected,3436,,,2
101,103,Undirected,3457,,,158
101,104,Undirected,3458,,,1508664
101,109,Undirected,3459,,,32366
101,118,Undirected,3460,,,728516
101,124,Undirected,3461,,,260
101,143,Undirected,3462,,,1507348
101,146,Undirected,3463,,,673632
101,156,Undirected,3464,,,1829740
101,177,Undirected,3465,,,106828
101,183,Undirected,3466,,,10
101,205,Undirected,3467,,,22850
101,209,Undirected,3468,,,67662
101,232,Undirected,3469,,,48196544
101,282,Undirected,3470,,,40
101,291,Undirected,3471,,,935596
101,305,Undirected,3472,,,10122
101,313,Undirected,3473,,,66992
101,317,Undirected,3474,,,120
101,339,Undirected,3475,,,20879514
101,350,Undirected,3476,,,16
101,375,Undirected,3477,,,91074
101,406,Undirected,3478,,,433122
101,432,Undirected,3479,,,151598
101,443,Undirected,3480,,,3528
101,447,Undirected,3481,,,4
101,452,Undirected,3482,,,1056
101,459,Undirected,3483,,,9108
101,475,Undirected,3484,,,18304
101,483,Undirected,3485,,,27521028
101,517,Undirected,3486,,,51252
101,526,Undirected,3487,,,114
101,547,Undirected,3488,,,42
101,588,Undirected,3489,,,5006
101,605,Undirected,3490,,,24
101,656,Undirected,3491,,,19126422
101,672,Undirected,3492,,,3346
101,676,Undirected,3493,,,56934
101,718,Undirected,3494,,,13875914
101,727,Undirected,3495,,,132
101,737,Undirected,3496,,,2570
101,741,Undirected,3497,,,55032
101,766,Undirected,3498,,,1248
101,777,Undirected,3499,,,36410
101,798,Undirected,3500,,,6722
101,809,Undirected,3501,,,5226
101,827,Undirected,3502,,,1188954
101,836,Undirected,3503,,,1734864
101,849,Undirected,3504,,,632
101,872,Undirected,3505,,,4978
101,874,Undirected,3506,,,32
101,877,Undirected,3507,,,530
101,895,Undirected,3508,,,271232
101,930,Undirected,3509,,,251582
101,940,Undirected,3510,,,13410684
101,952,Undirected,3511,,,52
101,991,Undirected,3512,,,2496
103,109,Undirected,3532,,,680
103,118,Undirected,3533,,,1674
103,124,Undirected,3534,,,26
103,129,Undirected,3535,,,2
103,146,Undirected,3536,,,40
103,156,Undirected,3537,,,220
103,183,Undirected,3538,,,36
103,186,Undirected,3539,,,2
103,255,Undirected,3540,,,4
103,266,Undirected,3541,,,2
103,277,Undirected,3542,,,8
103,278,Undirected,3543,,,14
103,291,Undirected,3544,,,160
103,295,Undirected,3545,,,2
103,303,Undirected,3546,,,1460
103,305,Undirected,3547,,,518
103,313,Undirected,3548,,,1358
103,339,Undirected,3549,,,24
103,344,Undirected,3550,,,28
103,350,Undirected,3551,,,2
103,375,Undirected,3552,,,168
103,387,Undirected,3553,,,10
103,391,Undirected,3554,,,4
103,406,Undirected,3555,,,568
103,432,Undirected,3556,,,1058
103,447,Undirected,3557,,,24
103,460,Undirected,3558,,,2
103,463,Undirected,3559,,,8
103,475,Undirected,3560,,,2130
103,484,Undirected,3561,,,2
103,494,Undirected,3562,,,2
103,505,Undirected,3563,,,4
103,526,Undirected,3564,,,22
103,533,Undirected,3565,,,14
103,544,Undirected,3566,,,6
103,546,Undirected,3567,,,2
103,547,Undirected,3568,,,146
103,549,Undirected,3569,,,24
103,564,Undirected,3570,,,2
103,588,Undirected,3571,,,428
103,608,Undirected,3572,,,66
103,609,Undirected,3573,,,20
103,655,Undirected,3574,,,4
103,672,Undirected,3575,,,52
103,689,Undirected,3576,,,6
103,701,Undirected,3577,,,488
103,708,Undirected,3578,,,2
103,709,Undirected,3579,,,12
103,713,Undirected,3580,,,140
103,725,Undirected,3581,,,2
103,727,Undirected,3582,,,6
103,729,Undirected,3583,,,10
103,737,Undirected,3584,,,62
103,739,Undirected,3585,,,44
103,741,Undirected,3586,,,18
103,743,Undirected,3587,,,4
103,782,Undirected,3588,,,2
103,787,Undirected,3589,,,6
103,788,Undirected,3590,,,2
103,795,Undirected,3591,,,2
103,797,Undirected,3592,,,2
103,807,Undirected,3593,,,12
103,827,Undirected,3594,,,16
103,828,Undirected,3595,,,2
103,829,Undirected,3596,,,18
103,849,Undirected,3597,,,4
103,853,Undirected,3598,,,2
103,859,Undirected,3599,,,4
103,872,Undirected,3600,,,42
103,877,Undirected,3601,,,22
103,896,Undirected,3602,,,2
103,955,Undirected,3603,,,146
103,963,Undirected,3604,,,50
103,968,Undirected,3605,,,91520
103,981,Undirected,3606,,,2
103,986,Undirected,3607,,,2
103,991,Undirected,3608,,,44
103,994,Undirected,3609,,,20
104,109,Undirected,3631,,,4808
104,118,Undirected,3632,,,1205688
104,124,Undirected,3633,,,16
104,143,Undirected,3634,,,43324
104,146,Undirected,3635,,,63212
104,156,Undirected,3636,,,68842
104,177,Undirected,3637,,,91796
104,205,Undirected,3638,,,33226
104,209,Undirected,3639,,,41062
104,216,Undirected,3640,,,8
104,230,Undirected,3641,,,180
104,232,Undirected,3642,,,95628
104,291,Undirected,3643,,,209854
104,303,Undirected,3644,,,896
104,305,Undirected,3645,,,4080
104,313,Undirected,3646,,,67396
104,323,Undirected,3647,,,12
104,339,Undirected,3648,,,401190
104,375,Undirected,3649,,,36258
104,406,Undirected,3650,,,5250
104,432,Undirected,3651,,,257622
104,452,Undirected,3652,,,5786
104,469,Undirected,3653,,,82
104,475,Undirected,3654,,,337680
104,483,Undirected,3655,,,65346
104,494,Undirected,3656,,,2
104,526,Undirected,3657,,,18
104,547,Undirected,3658,,,512
104,564,Undirected,3659,,,6
104,588,Undirected,3660,,,656
104,605,Undirected,3661,,,6
104,609,Undirected,3662,,,8
104,656,Undirected,3663,,,32720
104,676,Undirected,3664,,,9372
104,718,Undirected,3665,,,6074232
104,720,Undirected,3666,,,24906
104,727,Undirected,3667,,,22
104,741,Undirected,3668,,,9232
104,743,Undirected,3669,,,18
104,777,Undirected,3670,,,13788
104,796,Undirected,3671,,,20
104,798,Undirected,3672,,,238
104,827,Undirected,3673,,,420608
104,836,Undirected,3674,,,111802
104,872,Undirected,3675,,,1642
104,884,Undirected,3676,,,8
104,930,Undirected,3677,,,1624
104,955,Undirected,3678,,,144
104,991,Undirected,3679,,,1310
106,109,Undirected,3685,,,552552
106,124,Undirected,3686,,,22
106,330,Undirected,3687,,,2
106,375,Undirected,3688,,,1298
106,447,Undirected,3689,,,12
106,547,Undirected,3690,,,6
106,588,Undirected,3691,,,46
106,713,Undirected,3692,,,34
106,727,Undirected,3693,,,30
106,737,Undirected,3694,,,44
106,771,Undirected,3695,,,22
106,773,Undirected,3696,,,2
106,829,Undirected,3697,,,2
106,853,Undirected,3698,,,8
108,109,Undirected,3702,,,6240
108,118,Undirected,3703,,,6806772
108,797,Undirected,3704,,,6716
109,110,Undirected,3764,,,16
109,114,Undirected,3765,,,420
109,118,Undirected,3766,,,138756
109,119,Undirected,3767,,,376
109,123,Undirected,3768,,,113686
109,124,Undirected,3769,,,2338
109,125,Undirected,3770,,,11548
109,126,Undirected,3771,,,310902
109,127,Undirected,3772,,,156
109,128,Undirected,3773,,,10
109,129,Undirected,3774,,,188
109,135,Undirected,3775,,,3678
109,142,Undirected,3776,,,104106
109,143,Undirected,3777,,,75312
109,144,Undirected,3778,,,14
109,145,Undirected,3779,,,382102
109,146,Undirected,3780,,,49286
109,149,Undirected,3781,,,100
109,155,Undirected,3782,,,322184
109,156,Undirected,3783,,,98212
109,158,Undirected,3784,,,368404
109,161,Undirected,3785,,,16
109,162,Undirected,3786,,,26
109,165,Undirected,3787,,,242
109,166,Undirected,3788,,,338870
109,168,Undirected,3789,,,14
109,174,Undirected,3790,,,9588
109,177,Undirected,3791,,,13740
109,178,Undirected,3792,,,12
109,179,Undirected,3793,,,16774
109,180,Undirected,3794,,,4250
109,181,Undirected,3795,,,78944
109,182,Undirected,3796,,,322372
109,183,Undirected,3797,,,192
109,186,Undirected,3798,,,48
109,192,Undirected,3799,,,310846
109,193,Undirected,3800,,,311530
109,198,Undirected,3801,,,4
109,199,Undirected,3802,,,294360
109,201,Undirected,3803,,,124854
109,203,Undirected,3804,,,6
109,204,Undirected,3805,,,2
109,205,Undirected,3806,,,3820
109,208,Undirected,3807,,,8
109,209,Undirected,3808,,,6034
109,210,Undirected,3809,,,4
109,212,Undirected,3810,,,8
109,214,Undirected,3811,,,3154
109,215,Undirected,3812,,,6
109,216,Undirected,3813,,,195440
109,217,Undirected,3814,,,10
109,218,Undirected,3815,,,8
109,220,Undirected,3816,,,2
109,222,Undirected,3817,,,18
109,224,Undirected,3818,,,2
109,228,Undirected,3819,,,4
109,230,Undirected,3820,,,176950
109,231,Undirected,3821,,,4
109,234,Undirected,3822,,,14
109,237,Undirected,3823,,,1828
109,238,Undirected,3824,,,28728
109,239,Undirected,3825,,,796
109,240,Undirected,3826,,,225038
109,241,Undirected,3827,,,908
109,246,Undirected,3828,,,124
109,254,Undirected,3829,,,266
109,255,Undirected,3830,,,280
109,257,Undirected,3831,,,2
109,262,Undirected,3832,,,12
109,264,Undirected,3833,,,107692
109,265,Undirected,3834,,,199166
109,266,Undirected,3835,,,26
109,268,Undirected,3836,,,10
109,273,Undirected,3837,,,76
109,274,Undirected,3838,,,4
109,276,Undirected,3839,,,10
109,277,Undirected,3840,,,214586
109,278,Undirected,3841,,,158
109,280,Undirected,3842,,,28
109,281,Undirected,3843,,,56564
109,282,Undirected,3844,,,32
109,288,Undirected,3845,,,168
109,289,Undirected,3846,,,620
109,290,Undirected,3847,,,172580
109,291,Undirected,3848,,,64938
109,293,Undirected,3849,,,148
109,295,Undirected,3850,,,4
109,301,Undirected,3851,,,40018
109,302,Undirected,3852,,,4
109,303,Undirected,3853,,,71346
109,304,Undirected,3854,,,470
109,305,Undirected,3855,,,17086
109,309,Undirected,3856,,,22
109,311,Undirected,3857,,,2
109,313,Undirected,3858,,,53018
109,315,Undirected,3859,,,12
109,317,Undirected,3860,,,40
109,318,Undirected,3861,,,188148
109,321,Undirected,3862,,,4
109,322,Undirected,3863,,,100
109,323,Undirected,3864,,,65962
109,324,Undirected,3865,,,20
109,325,Undirected,3866,,,20516
109,326,Undirected,3867,,,94184
109,327,Undirected,3868,,,2
109,328,Undirected,3869,,,45278
109,330,Undirected,3870,,,18
109,335,Undirected,3871,,,10232
109,338,Undirected,3872,,,176466
109,339,Undirected,3873,,,19016
109,341,Undirected,3874,,,110
109,343,Undirected,3875,,,1364
109,344,Undirected,3876,,,28404
109,348,Undirected,3877,,,128700
109,349,Undirected,3878,,,72
109,350,Undirected,3879,,,164
109,351,Undirected,3880,,,115976
109,356,Undirected,3881,,,74
109,357,Undirected,3882,,,190
109,358,Undirected,3883,,,22
109,360,Undirected,3884,,,6
109,363,Undirected,3885,,,8
109,364,Undirected,3886,,,46
109,365,Undirected,3887,,,74
109,366,Undirected,3888,,,159286
109,370,Undirected,3889,,,24
109,373,Undirected,3890,,,6438
109,374,Undirected,3891,,,56
109,375,Undirected,3892,,,68104
109,376,Undirected,3893,,,2
109,382,Undirected,3894,,,95602
109,383,Undirected,3895,,,97722
109,385,Undirected,3896,,,2
109,387,Undirected,3897,,,20
109,390,Undirected,3898,,,10
109,391,Undirected,3899,,,30
109,392,Undirected,3900,,,4
109,397,Undirected,3901,,,16272
109,399,Undirected,3902,,,80572
109,400,Undirected,3903,,,35660
109,402,Undirected,3904,,,12
109,403,Undirected,3905,,,12
109,404,Undirected,3906,,,6
109,405,Undirected,3907,,,6
109,406,Undirected,3908,,,70128
109,409,Undirected,3909,,,14
109,411,Undirected,3910,,,2
109,416,Undirected,3911,,,72
109,417,Undirected,3912,,,28
109,418,Undirected,3913,,,48
109,420,Undirected,3914,,,38
109,423,Undirected,3915,,,133978
109,425,Undirected,3916,,,6
109,426,Undirected,3917,,,2
109,432,Undirected,3918,,,38854
109,434,Undirected,3919,,,8822
109,438,Undirected,3920,,,129194
109,439,Undirected,3921,,,20
109,441,Undirected,3922,,,49140
109,442,Undirected,3923,,,55806
109,443,Undirected,3924,,,712
109,447,Undirected,3925,,,12590
109,452,Undirected,3926,,,18822
109,453,Undirected,3927,,,18684
109,459,Undirected,3928,,,21634
109,460,Undirected,3929,,,2
109,461,Undirected,3930,,,414
109,462,Undirected,3931,,,4
109,463,Undirected,3932,,,38
109,467,Undirected,3933,,,1436
109,468,Undirected,3934,,,12
109,469,Undirected,3935,,,84172
109,471,Undirected,3936,,,78154
109,475,Undirected,3937,,,48286
109,476,Undirected,3938,,,6
109,477,Undirected,3939,,,98382
109,483,Undirected,3940,,,32
109,484,Undirected,3941,,,166
109,488,Undirected,3942,,,100244
109,494,Undirected,3943,,,40416
109,495,Undirected,3944,,,40158
109,497,Undirected,3945,,,14
109,499,Undirected,3946,,,107880
109,501,Undirected,3947,,,2
109,503,Undirected,3948,,,26
109,504,Undirected,3949,,,16
109,505,Undirected,3950,,,28090
109,506,Undirected,3951,,,6
109,508,Undirected,3952,,,1428
109,509,Undirected,3953,,,48862
109,512,Undirected,3954,,,6
109,513,Undirected,3955,,,5242
109,516,Undirected,3956,,,26
109,517,Undirected,3957,,,55900
109,518,Undirected,3958,,,28
109,520,Undirected,3959,,,26
109,523,Undirected,3960,,,2
109,526,Undirected,3961,,,852
109,528,Undirected,3962,,,45046
109,529,Undirected,3963,,,4
109,530,Undirected,3964,,,35368
109,532,Undirected,3965,,,100498
109,533,Undirected,3966,,,150
109,534,Undirected,3967,,,37154
109,536,Undirected,3968,,,49206
109,540,Undirected,3969,,,9866
109,543,Undirected,3970,,,504
109,544,Undirected,3971,,,28
109,546,Undirected,3972,,,18
109,547,Undirected,3973,,,87198
109,548,Undirected,3974,,,6
109,549,Undirected,3975,,,96
109,550,Undirected,3976,,,52
109,553,Undirected,3977,,,30
109,557,Undirected,3978,,,642
109,559,Undirected,3979,,,54
109,560,Undirected,3980,,,90
109,564,Undirected,3981,,,498
109,568,Undirected,3982,,,264
109,573,Undirected,3983,,,2
109,575,Undirected,3984,,,76368
109,577,Undirected,3985,,,50
109,579,Undirected,3986,,,93716
109,580,Undirected,3987,,,8
109,582,Undirected,3988,,,4
109,583,Undirected,3989,,,2
109,584,Undirected,3990,,,10
109,586,Undirected,3991,,,2272
109,588,Undirected,3992,,,43830
109,589,Undirected,3993,,,3742
109,592,Undirected,3994,,,6
109,594,Undirected,3995,,,2
109,595,Undirected,3996,,,6
109,597,Undirected,3997,,,46
109,598,Undirected,3998,,,2
109,599,Undirected,3999,,,2
109,602,Undirected,4000,,,30728
109,604,Undirected,4001,,,84896
109,605,Undirected,4002,,,3394
109,607,Undirected,4003,,,85632
109,608,Undirected,4004,,,270
109,609,Undirected,4005,,,2222
109,612,Undirected,4006,,,76282
109,613,Undirected,4007,,,87768
109,615,Undirected,4008,,,14
109,618,Undirected,4009,,,6
109,619,Undirected,4010,,,54978
109,621,Undirected,4011,,,222
109,624,Undirected,4012,,,12
109,631,Undirected,4013,,,2
109,654,Undirected,4014,,,30
109,655,Undirected,4015,,,854
109,656,Undirected,4016,,,806
109,657,Undirected,4017,,,64
109,664,Undirected,4018,,,11856
109,665,Undirected,4019,,,236
109,666,Undirected,4020,,,14
109,670,Undirected,4021,,,44134
109,672,Undirected,4022,,,80024
109,676,Undirected,4023,,,2740
109,677,Undirected,4024,,,8086
109,679,Undirected,4025,,,1702
109,681,Undirected,4026,,,8408
109,682,Undirected,4027,,,116
109,683,Undirected,4028,,,136
109,684,Undirected,4029,,,10010
109,686,Undirected,4030,,,80820
109,687,Undirected,4031,,,26
109,689,Undirected,4032,,,102
109,690,Undirected,4033,,,1820
109,691,Undirected,4034,,,54
109,697,Undirected,4035,,,22
109,700,Undirected,4036,,,2
109,701,Undirected,4037,,,202
109,702,Undirected,4038,,,14
109,704,Undirected,4039,,,2
109,705,Undirected,4040,,,4
109,706,Undirected,4041,,,32364
109,708,Undirected,4042,,,1190
109,709,Undirected,4043,,,1034
109,710,Undirected,4044,,,2
109,713,Undirected,4045,,,1832
109,715,Undirected,4046,,,84
109,718,Undirected,4047,,,334
109,720,Undirected,4048,,,65624
109,721,Undirected,4049,,,212
109,722,Undirected,4050,,,2
109,725,Undirected,4051,,,448
109,727,Undirected,4052,,,7364
109,729,Undirected,4053,,,948
109,730,Undirected,4054,,,12
109,733,Undirected,4055,,,74648
109,735,Undirected,4056,,,2
109,737,Undirected,4057,,,2678
109,738,Undirected,4058,,,36576
109,739,Undirected,4059,,,458
109,740,Undirected,4060,,,29520
109,741,Undirected,4061,,,6464
109,742,Undirected,4062,,,12
109,743,Undirected,4063,,,136
109,745,Undirected,4064,,,31294
109,747,Undirected,4065,,,4
109,748,Undirected,4066,,,16490
109,749,Undirected,4067,,,6
109,751,Undirected,4068,,,71560
109,752,Undirected,4069,,,6
109,755,Undirected,4070,,,18
109,757,Undirected,4071,,,14
109,759,Undirected,4072,,,71248
109,763,Undirected,4073,,,732
109,764,Undirected,4074,,,66424
109,765,Undirected,4075,,,2
109,766,Undirected,4076,,,54846
109,769,Undirected,4077,,,53172
109,770,Undirected,4078,,,376
109,771,Undirected,4079,,,958
109,773,Undirected,4080,,,46
109,775,Undirected,4081,,,2
109,776,Undirected,4082,,,1030
109,777,Undirected,4083,,,5018
109,778,Undirected,4084,,,6
109,779,Undirected,4085,,,32
109,781,Undirected,4086,,,24
109,782,Undirected,4087,,,108
109,783,Undirected,4088,,,12450
109,784,Undirected,4089,,,66572
109,785,Undirected,4090,,,2
109,787,Undirected,4091,,,72
109,788,Undirected,4092,,,2
109,789,Undirected,4093,,,68
109,791,Undirected,4094,,,610
109,793,Undirected,4095,,,412
109,795,Undirected,4096,,,1748
109,796,Undirected,4097,,,6
109,797,Undirected,4098,,,726
109,798,Undirected,4099,,,102
109,800,Undirected,4100,,,64490
109,801,Undirected,4101,,,16
109,802,Undirected,4102,,,144
109,803,Undirected,4103,,,6
109,807,Undirected,4104,,,504
109,808,Undirected,4105,,,42680
109,809,Undirected,4106,,,21378
109,810,Undirected,4107,,,20
109,814,Undirected,4108,,,18
109,815,Undirected,4109,,,18
109,817,Undirected,4110,,,10
109,820,Undirected,4111,,,42
109,823,Undirected,4112,,,17314
109,827,Undirected,4113,,,884
109,828,Undirected,4114,,,20
109,829,Undirected,4115,,,424
109,831,Undirected,4116,,,2
109,833,Undirected,4117,,,6
109,836,Undirected,4118,,,4292
109,839,Undirected,4119,,,2
109,844,Undirected,4120,,,28402
109,848,Undirected,4121,,,20
109,849,Undirected,4122,,,180
109,851,Undirected,4123,,,100
109,852,Undirected,4124,,,62368
109,853,Undirected,4125,,,168
109,854,Undirected,4126,,,736
109,856,Undirected,4127,,,954
109,859,Undirected,4128,,,208
109,860,Undirected,4129,,,2
109,863,Undirected,4130,,,10
109,864,Undirected,4131,,,40
109,865,Undirected,4132,,,60632
109,866,Undirected,4133,,,4110
109,870,Undirected,4134,,,6148
109,872,Undirected,4135,,,2928
109,874,Undirected,4136,,,510
109,877,Undirected,4137,,,1634
109,878,Undirected,4138,,,86
109,879,Undirected,4139,,,8
109,882,Undirected,4140,,,59668
109,884,Undirected,4141,,,28486
109,885,Undirected,4142,,,48548
109,886,Undirected,4143,,,58
109,887,Undirected,4144,,,59202
109,894,Undirected,4145,,,22964
109,895,Undirected,4146,,,15126
109,896,Undirected,4147,,,6
109,898,Undirected,4148,,,2
109,899,Undirected,4149,,,1150
109,902,Undirected,4150,,,8
109,909,Undirected,4151,,,11466
109,910,Undirected,4152,,,36
109,911,Undirected,4153,,,18
109,912,Undirected,4154,,,55374
109,914,Undirected,4155,,,10
109,915,Undirected,4156,,,55852
109,916,Undirected,4157,,,32
109,917,Undirected,4158,,,53064
109,918,Undirected,4159,,,36
109,919,Undirected,4160,,,8
109,921,Undirected,4161,,,13744
109,923,Undirected,4162,,,2
109,926,Undirected,4163,,,4332
109,927,Undirected,4164,,,11520
109,930,Undirected,4165,,,9554
109,932,Undirected,4166,,,8594
109,936,Undirected,4167,,,2
109,937,Undirected,4168,,,1830
109,938,Undirected,4169,,,42
109,939,Undirected,4170,,,8
109,940,Undirected,4171,,,55188
109,943,Undirected,4172,,,3700
109,945,Undirected,4173,,,1932
109,947,Undirected,4174,,,10
109,950,Undirected,4175,,,16
109,952,Undirected,4176,,,82
109,953,Undirected,4177,,,4348
109,954,Undirected,4178,,,52404
109,955,Undirected,4179,,,11822
109,956,Undirected,4180,,,54
109,959,Undirected,4181,,,12
109,963,Undirected,4182,,,142
109,965,Undirected,4183,,,28
109,967,Undirected,4184,,,35476
109,968,Undirected,4185,,,13106
109,972,Undirected,4186,,,46
109,974,Undirected,4187,,,6
109,976,Undirected,4188,,,34
109,977,Undirected,4189,,,120
109,978,Undirected,4190,,,46824
109,980,Undirected,4191,,,4
109,981,Undirected,4192,,,50
109,983,Undirected,4193,,,52240
109,984,Undirected,4194,,,35382
109,985,Undirected,4195,,,2
109,986,Undirected,4196,,,16
109,988,Undirected,4197,,,15842
109,990,Undirected,4198,,,16
109,991,Undirected,4199,,,26636
109,993,Undirected,4200,,,96
109,994,Undirected,4201,,,258
109,996,Undirected,4202,,,8
109,997,Undirected,4203,,,13308
109,1000,Undirected,4204,,,2
110,375,Undirected,4209,,,92
110,547,Undirected,4210,,,2
110,588,Undirected,4211,,,4
110,727,Undirected,4212,,,8
113,588,Undirected,4213,,,2
114,318,Undirected,4216,,,86
114,547,Undirected,4217,,,65352
